seed,truth,threshold,truth_probability,market,closing,outcome,trades,best single agent,simple mean,precision weighted,extremized,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
1550394462,0.6317217672428339,0.6355,0.35504947907540335,0.24,0.26,1.0,1624,0.4239381705145103,0.27030423396635145,0.40593070742757753,0.20759529339159766,0.03672655700473293,0.26984693382183245,0.11214054041134414,0.17795017671621194,0.22312197209023843,0.46305123909585566,0.4556582820760856,0.4239381705145103
2129582166,0.6287445520175622,0.632,0.3734660814517875,0.55,0.56,0.0,1478,0.33245853421201577,0.46114532325170765,0.4754858217926437,0.4564433628102282,0.4835637982379979,0.43451923820881766,0.33245853421201577,0.5327590154599093,0.44822756252125084,0.42480962087941054,0.6052825036895118,0.4275423128047475
1179201680,0.4987408561654362,0.502,0.37680856351773767,0.32,0.32,0.0,1845,0.39230995697424154,0.3168809424603285,0.24506301628853444,0.23882302173416803,0.39230995697424154,0.7205146750413309,0.027044146977600603,0.5801029348766742,0.16586198471725067,0.116022146205227,0.29518077843609336,0.2380109164542098
492721255,0.40583321466514016,0.409,0.3773477249480983,0.64,0.64,1.0,1873,0.48183714841020986,0.7326865504734905,0.6522362969364481,0.8153022409310268,0.9757526992126796,0.5040713102563854,0.9409245396913473,0.8156593691085006,0.749333025192314,0.48183714841020986,0.8184262113440383,0.575488100572449
1483150626,0.40305894745460397,0.406,0.3850385201047706,0.38,0.4,1.0,1797,0.459375666404632,0.4862678182251484,0.6397940997419711,0.47622569270401083,0.19786840476245882,0.6016198820673404,0.459375666404632,0.5212741408168357,0.18710072968119362,0.5844362620853121,0.5582652002939774,0.7802022596894377
1695539245,0.3556240364980312,0.3585,0.38434887599731055,0.6,0.58,0.0,1931,0.3679588881762659,0.6663921913590767,0.5951276653545785,0.8030684545452742,0.5772151937532125,0.9862463697551789,0.9855717148617081,0.3679588881762659,0.8310831543528978,0.49330211721453965,0.4095880550712713,0.6801720376875391
1120825690,0.6466114552467388,0.6495,0.38532504043943977,0.39,0.38,1.0,2088,0.3971952057059718,0.42161584654683304,0.4153996673379045,0.3814054012880151,0.20337997590700319,0.6536969022500311,0.6756741850594704,0.1449546372624646,0.6204543050482398,0.10971145939482996,0.5678601017466534,0.3971952057059718
815342967,0.5226093167666894,0.5255,0.3894022667046071,0.31,0.34,1.0,1783,0.3288384510483864,0.3390859613322691,0.3124655784523982,0.28640458943962116,0.1853344024104434,0.16068145347748686,0.7768995914433316,0.08210512640584633,0.3288384510483864,0.49126392808397457,0.5393083097737597,0.14825642801492367
1086194237,0.5677638322485806,0.5705,0.39411035304040304,0.31,0.32,0.0,1951,0.4733403988008663,0.4395179483890397,0.47627468075203105,0.40876066854054016,0.12196682065664022,0.8749856923083861,0.8433861692414061,0.15206505399465597,0.4733403988008663,0.20263964986126903,0.0943639536512636,0.7533958485978298
1885961519,0.5763130185832425,0.579,0.39561060141362453,0.48,0.44,0.0,1848,0.42008204875112753,0.46218200910876484,0.48696517797097577,0.4480796386679182,0.2759057970671175,0.6620000623234363,0.43214407166838653,0.1466047755138019,0.42008204875112753,0.6903850254311399,0.7284676118225129,0.34186668029259615
686472547,0.5221780979726636,0.5245,0.4090684351807063,0.7,0.7,0.0,2041,0.37477241513857806,0.6253960046252761,0.5976420002297564,0.7408693840189481,0.18975492452674947,0.47272980565858636,0.9072503945756403,0.37477241513857806,0.9876764036574616,0.894621408670167,0.8132270594560504,0.3631356253189756
1170366112,0.44241166133988075,0.4445,0.4163007837098652,0.65,0.66,1.0,1877,0.40905124602218157,0.5732428374931168,0.5610830904454646,0.5969558977682335,0.8181122023565583,0.5667273241548609,0.5182894566088905,0.49828770205276784,0.8630523360438329,0.21951993063664277,0.40905124602218157,0.6929025020691993
1939973607,0.3746539414710847,0.3765,0.42249637366006054,0.78,0.78,0.0,1742,0.5375879805028337,0.6027046746180176,0.49222877001123827,0.6870673769084816,0.6462790222909004,0.8143176163260957,0.9738460216080332,0.9467438691766776,0.2430319145525245,0.1132473756836917,0.5375879805028337,0.5465835968033836
825260437,0.5003029041681781,0.5025,0.43087687162079574,0.49,0.48,1.0,1825,0.4080226546215251,0.5037620632802207,0.3153860976781514,0.5366278757070866,0.9688053432773921,0.37531550460615626,0.6810173292428274,0.9469821824454699,0.030669735676880583,0.4080226546215251,0.3995237203692211,0.21976003600229255
1815287678,0.436349048097976,0.438,0.4315840783810861,0.68,0.68,0.0,1812,0.4577941562454123,0.5549105317058396,0.4038677456910694,0.5795732843186339,0.7061044077880916,0.6867759985584225,0.9018645352305384,0.8380537518692561,0.17509314807167442,0.4577941562454123,0.21055616578454706,0.4630420900987746
644475470,0.5150775950930027,0.517,0.42302139464104704,0.36,0.36,0.0,1877,0.4588548604492748,0.4378396348898022,0.5227680673102415,0.3748577945329081,0.5754581681244615,0.4635864818102885,0.4712880800621114,0.1603713783224997,0.0320290691997126,0.7491199472705273,0.4588548604492748,0.5920090938795418
1518940209,0.5951297325750377,0.5965,0.441882599220943,0.52,0.52,0.0,1751,0.432437318625001,0.5390527808128709,0.4691688020888002,0.6611711272510007,0.432437318625001,0.30688226880251046,0.9170360308191428,0.9947380035454614,0.1393994835875475,0.7093694339621681,0.3525545842745986,0.46000512288653705
2104837016,0.3950015117680445,0.3965,0.4358459857756366,0.43,0.38,0.0,1923,0.43366454107908325,0.4020088643443652,0.43513907857478556,0.3674596700791914,0.6981788293616265,0.6094134822993171,0.11402388225985993,0.17067961861802006,0.3048952004023453,0.287756330038882,0.5974590306957872,0.43366454107908325
1557422732,0.3798037552022884,0.381,0.44627762801963183,0.42,0.4,0.0,1897,0.4661288506036104,0.494083970792829,0.45861640967505257,0.4991009565092156,0.8463170103534813,0.24541512245965558,0.4661288506036104,0.6156606813575325,0.19978916929868162,0.48303712284863565,0.7926230286174926,0.30370078080354257
384604644,0.481504550745226,0.4825,0.45551454424262144,0.42,0.4,1.0,1873,0.4442770933746123,0.5903896874062087,0.42677052426753925,0.6409522590243277,0.6113329279304535,0.5364135181923708,0.9195559262195763,0.8989285912669873,0.4442770933746123,0.6146290599732872,0.33041388948499806,0.36756649280738396
713143940,0.6241262394025429,0.625,0.45943164711233087,0.44,0.38,0.0,1608,0.5025281170960734,0.4409614019555551,0.47613680978961637,0.41353292619784227,0.8573459656422613,0.06851276446235521,0.3055906018915935,0.3668643397693777,0.5801333373465241,0.5025281170960734,0.263830552758369,0.5828855366778867
333899184,0.6427499182073839,0.6435,0.4636951158965133,0.3,0.28,1.0,1880,0.47168744991120637,0.3450548041290985,0.5468764257411594,0.28819408645352473,0.3147650124438821,0.3385128451216707,0.47168744991120637,0.11087764563970726,0.07934133687264655,0.13849435348497352,0.5426008640801234,0.7641589254785779
1898668937,0.5284053191274388,0.529,0.47000876738506847,0.85,0.84,1.0,1849,0.7174329821743858,0.5929157984827176,0.6699299398338256,0.6877410851968521,0.1703663080371205,0.18812027340995963,0.7473488970497157,0.9849938941978814,0.9182336360015633,0.7174329821743858,0.12106457286820338,0.8957658241229113
1255029017,0.5104645915703727,0.511,0.4720545487696213,0.5,0.48,0.0,1933,0.5365829709271077,0.5567674622089325,0.5767256095212135,0.5995399491300901,0.032544739671041656,0.9519713927583382,0.5365829709271077,0.7054777667270471,0.9665121544956976,0.22818679368963612,0.26496147749840426,0.7679024019041869
1452259686,0.5260729629761637,0.5265,0.47597900053253483,0.5,0.5,1.0,1900,0.5796117510229368,0.5090643943071744,0.7011000146657257,0.4662592439773228,0.24978702069502623,0.027682935050164725,0.5796117510229368,0.2812206615878282,0.6113434607870866,0.8539547032343127,0.7901165315125787,0.6787980905674611
209384803,0.644850921360556,0.6455,0.4674130401814715,0.49,0.48,1.0,1885,0.30264021015132836,0.49172566664791895,0.6723171758949359,0.4937759700218792,0.30264021015132836,0.8066891241366075,0.10953941011503443,0.1818744996928876,0.10734867182692087,0.9345611463644433,0.8403337121721517,0.6508185587239779
242242128,0.43977230003279727,0.44,0.4824756042212633,0.76,0.76,1.0,1829,0.5051782971933967,0.7001927443498772,0.6661066926065482,0.7789778453843327,0.5134975221476301,0.6037875648542486,0.9146983509372719,0.562582923247503,0.7233792027434833,0.9752553635131427,0.8031627301623417,0.5051782971933967
1581435894,0.5991802442609302,0.5995,0.4798672982303702,0.35,0.34,0.0,1978,0.5825885175327277,0.499269734506655,0.4344593115712501,0.583285555758614,0.17408678769774366,0.2846485234347387,0.9428339916543665,0.5825885175327277,0.18455549648141722,0.9840054296003453,0.6610960988472919,0.180343030804609
1209655610,0.41007880656765006,0.41,0.4932471101973145,0.5,0.5,1.0,1656,0.5212534594332487,0.5174225458665149,0.5347150335215621,0.5196557691535955,0.5212534594332487,0.6386608556880109,0.7246066608514701,0.4255143169826737,0.36203718992147327,0.2835923888447305,0.5845398566744004,0.599175638536112
2077076513,0.409826735361552,0.4095,0.5022383122043654,0.59,0.58,1.0,1900,0.6268352479701031,0.586689594723314,0.43837828452217903,0.5962026706852142,0.7819202861390524,0.7673632965791432,0.27210548757486197,0.83543614642466,0.6268352479701031,0.698563380904155,0.36106303800702755,0.35022987418750784
731139069,0.5254675982605839,0.5255,0.4900631493720252,0.53,0.52,1.0,1895,0.4366091970950653,0.5402806927455666,0.6658226629147135,0.5479182764979531,0.3364057562596072,0.6746840723127614,0.24091121392822812,0.7814861813692953,0.30593609552488055,0.7139364934499782,0.4366091970950653,0.8322765320247164
1263638807,0.6475716471826697,0.6475,0.49425823177298467,0.6,0.64,1.0,1825,0.49499467747415793,0.5411970722402483,0.6107899970102414,0.5457818687314191,0.10045307169540896,0.5982636705589618,0.9134339082680456,0.45930937648884596,0.7496560956160597,0.263989730300057,0.49499467747415793,0.7494760475204487
1036158948,0.5883671928172649,0.588,0.5047823057384997,0.29,0.28,1.0,1540,0.506826715947746,0.2638144375921796,0.39530301008032476,0.2605321341936298,0.16280083042216842,0.1466714192227252,0.24533002596274722,0.2684030274252087,0.2264055107935643,0.16976720368625486,0.38431076727702196,0.506826715947746
159093712,0.5015390042262386,0.501,0.5103200046535098,0.59,0.6,1.0,1764,0.563159344476805,0.501629912442471,0.45583076064674694,0.4781575495878081,0.8228516889300683,0.7840573140588492,0.5916647427191362,0.10214929208533796,0.09501358374195423,0.563159344476805,0.6855807889523025,0.36856254457531434
